state,date,confirmed_cases,confirmed_cases_norm,confirmed_deaths,confirmed_deaths_norm
NJ,2020-08-14,2867.0,673.0,44.0,10.0
NJ,2020-08-15,3028.0,712.0,54.0,12.0
NJ,2020-08-16,3168.0,749.0,41.0,8.0
NJ,2020-08-17,3177.0,752.0,38.0,7.0
NJ,2020-08-18,3246.0,773.0,38.0,7.0
NJ,2020-08-19,3187.0,750.0,35.0,10.0
NJ,2020-08-20,3142.0,757.0,41.0,9.0
NJ,2020-08-21,2842.0,708.0,39.0,9.0
NJ,2020-08-22,2612.0,666.0,38.0,12.0
NJ,2020-08-23,2524.0,653.0,33.0,10.0
NJ,2020-08-24,2442.0,638.0,34.0,12.0
NJ,2020-08-25,2346.0,617.0,30.0,9.0
NJ,2020-08-26,2294.0,598.0,28.0,8.0
NJ,2020-08-27,2250.0,581.0,-12.0,1.0
NJ,2020-08-28,2401.0,607.0,-11.0,-3.0
NJ,2020-08-29,2452.0,626.0,-11.0,0.0
NJ,2020-08-30,2362.0,578.0,-10.0,0.0
NJ,2020-08-31,2362.0,580.0,-9.0,3.0
NJ,2020-09-01,2480.0,605.0,-1.0,4.0
NJ,2020-09-02,2558.0,622.0,-3.0,3.0
NJ,2020-09-03,2566.0,617.0,50.0,14.0
NJ,2020-09-04,2645.0,629.0,50.0,14.0
NJ,2020-09-05,2777.0,655.0,48.0,11.0
NJ,2020-09-06,2779.0,681.0,52.0,14.0
NJ,2020-09-07,2829.0,686.0,52.0,12.0
NJ,2020-09-08,2801.0,681.0,46.0,10.0
NJ,2020-09-09,2718.0,680.0,46.0,11.0
NJ,2020-09-10,2760.0,708.0,44.0,7.0
NJ,2020-09-11,2801.0,709.0,43.0,9.0
NJ,2020-09-12,2816.0,718.0,45.0,11.0
NJ,2020-09-13,2934.0,743.0,42.0,8.0
NJ,2020-09-14,2921.0,730.0,42.0,8.0
NJ,2020-09-15,2937.0,737.0,43.0,8.0
NJ,2020-09-16,3093.0,779.0,47.0,10.0
NJ,2020-09-17,3128.0,776.0,46.0,9.0
NJ,2020-09-18,3291.0,811.0,43.0,9.0
NJ,2020-09-19,3316.0,814.0,38.0,6.0
NJ,2020-09-20,3324.0,806.0,37.0,6.0
NJ,2020-09-21,3477.0,855.0,36.0,5.0
NJ,2020-09-22,3560.0,857.0,35.0,5.0
NJ,2020-09-23,3579.0,834.0,33.0,7.0
NJ,2020-09-24,3616.0,853.0,28.0,7.0
NJ,2020-09-25,3629.0,858.0,34.0,7.0
NJ,2020-09-26,3710.0,863.0,36.0,8.0
NJ,2020-09-27,4036.0,933.0,39.0,9.0
NJ,2020-09-28,4320.0,981.0,39.0,9.0
NJ,2020-09-29,4509.0,1017.0,38.0,9.0
NJ,2020-09-30,4556.0,1038.0,41.0,9.0
NJ,2020-10-01,4907.0,1096.0,40.0,7.0
NJ,2020-10-02,4973.0,1117.0,36.0,7.0
NJ,2020-10-03,5173.0,1177.0,34.0,7.0
NJ,2020-10-04,5367.0,1218.0,32.0,5.0
NJ,2020-10-05,5279.0,1191.0,30.0,3.0
NJ,2020-10-06,5219.0,1181.0,31.0,4.0
NJ,2020-10-07,5420.0,1212.0,30.0,5.0
NJ,2020-10-08,5218.0,1184.0,30.0,6.0
NJ,2020-10-09,5924.0,1329.0,34.0,9.0
NJ,2020-10-10,6078.0,1338.0,33.0,11.0
NJ,2020-10-11,6027.0,1306.0,36.0,11.0
NJ,2020-10-12,6176.0,1332.0,38.0,11.0
NJ,2020-10-13,6213.0,1337.0,37.0,10.0
NJ,2020-10-14,6614.0,1416.0,35.0,10.0
NJ,2020-10-15,7150.0,1509.0,39.0,10.0
NJ,2020-10-16,6897.0,1424.0,36.0,6.0
NJ,2020-10-17,6961.0,1437.0,38.0,8.0
NJ,2020-10-18,7098.0,1475.0,33.0,6.0
NJ,2020-10-19,7706.0,1611.0,37.0,8.0
NJ,2020-10-20,8509.0,1781.0,39.0,9.0
NJ,2020-10-21,8584.0,1786.0,45.0,11.0
NJ,2020-10-22,8758.0,1827.0,54.0,14.0
NJ,2020-10-23,9007.0,1887.0,66.0,13.0
NJ,2020-10-24,9298.0,1940.0,71.0,16.0
NJ,2020-10-25,10307.0,2133.0,77.0,17.0
NJ,2020-10-26,10297.0,2139.0,74.0,15.0
NJ,2020-10-27,10515.0,2198.0,78.0,17.0
NJ,2020-10-28,11294.0,2360.0,79.0,20.0
NJ,2020-10-29,12000.0,2517.0,79.0,19.0
NJ,2020-10-30,12578.0,2626.0,69.0,17.0
NJ,2020-10-31,13608.0,2843.0,66.0,16.0
NJ,2020-11-01,13210.0,2789.0,69.0,18.0
NJ,2020-11-02,13913.0,2969.0,69.0,17.0
NJ,2020-11-03,14192.0,3041.0,65.0,17.0
NJ,2020-11-04,14686.0,3169.0,65.0,13.0
NJ,2020-11-05,15682.0,3387.0,67.0,14.0
NJ,2020-11-06,16271.0,3577.0,71.0,18.0
NJ,2020-11-07,16672.0,3702.0,77.0,19.0
NJ,2020-11-08,18647.0,4138.0,75.0,19.0
NJ,2020-11-09,19025.0,4217.0,75.0,19.0
NJ,2020-11-10,19785.0,4429.0,83.0,21.0
NJ,2020-11-11,21714.0,4835.0,90.0,22.0
NJ,2020-11-12,22454.0,5026.0,85.0,20.0
NJ,2020-11-13,23995.0,5315.0,92.0,18.0
NJ,2020-11-14,25250.0,5630.0,106.0,22.0
NJ,2020-11-15,26404.0,5869.0,123.0,25.0
NJ,2020-11-16,28922.0,6456.0,137.0,31.0
NJ,2020-11-17,29174.0,6519.0,140.0,35.0
NJ,2020-11-18,29431.0,6597.0,157.0,38.0
NJ,2020-11-19,30373.0,6784.0,179.0,44.0
NJ,2020-11-20,31181.0,7047.0,194.0,47.0
NJ,2020-11-21,31443.0,7104.0,190.0,44.0
NJ,2020-11-22,31736.0,7166.0,198.0,41.0
NJ,2020-11-23,31098.0,6999.0,195.0,41.0
NJ,2020-11-24,32405.0,7230.0,192.0,41.0
NJ,2020-11-25,32708.0,7303.0,201.0,41.0
NJ,2020-11-26,32711.0,7321.0,231.0,45.0
NJ,2020-11-27,32681.0,7266.0,236.0,50.0
NJ,2020-11-28,33188.0,7358.0,230.0,52.0
NJ,2020-11-29,30680.0,6842.0,219.0,51.0
NJ,2020-11-30,32460.0,7229.0,217.0,50.0
NJ,2020-12-01,32249.0,7197.0,221.0,51.0
NJ,2020-12-02,32723.0,7281.0,264.0,63.0
NJ,2020-12-03,33116.0,7398.0,259.0,68.0
NJ,2020-12-04,33798.0,7571.0,284.0,68.0
NJ,2020-12-05,35411.0,7958.0,313.0,73.0
NJ,2020-12-06,38738.0,8692.0,341.0,84.0
NJ,2020-12-07,39128.0,8802.0,343.0,85.0
NJ,2020-12-08,39500.0,8885.0,343.0,84.0
NJ,2020-12-09,40200.0,9125.0,343.0,82.0
NJ,2020-12-10,40174.0,9238.0,397.0,90.0
NJ,2020-12-11,40362.0,9322.0,399.0,95.0
NJ,2020-12-12,38280.0,8877.0,407.0,99.0
NJ,2020-12-13,39104.0,9144.0,426.0,98.0
NJ,2020-12-14,37160.0,8717.0,430.0,100.0
NJ,2020-12-15,38272.0,8965.0,439.0,97.0
NJ,2020-12-16,36756.0,8663.0,446.0,100.0
NJ,2020-12-17,38009.0,8834.0,461.0,103.0
NJ,2020-12-18,37038.0,8630.0,472.0,104.0
NJ,2020-12-19,37254.0,8647.0,462.0,105.0
NJ,2020-12-20,35224.0,8185.0,441.0,96.0
NJ,2020-12-21,36251.0,8468.0,443.0,98.0
NJ,2020-12-22,34610.0,8161.0,448.0,101.0
NJ,2020-12-23,35192.0,8266.0,454.0,104.0
NJ,2020-12-24,34287.0,8106.0,463.0,109.0
NJ,2020-12-25,34761.0,8210.0,464.0,108.0
NJ,2020-12-26,35648.0,8403.0,471.0,112.0
NJ,2020-12-27,35548.0,8403.0,440.0,106.0
NJ,2020-12-28,32940.0,7777.0,436.0,103.0
NJ,2020-12-29,32719.0,7700.0,428.0,103.0
NJ,2020-12-30,31932.0,7545.0,451.0,108.0
NJ,2020-12-31,31989.0,7578.0,486.0,118.0
NJ,2021-01-01,32437.0,7696.0,498.0,119.0
NJ,2021-01-02,33006.0,7847.0,565.0,131.0
NJ,2021-01-03,34454.0,8224.0,574.0,133.0
NJ,2021-01-04,35663.0,8459.0,578.0,130.0
NJ,2021-01-05,33813.0,8062.0,574.0,129.0
NJ,2021-01-06,36519.0,8736.0,605.0,136.0
NJ,2021-01-07,36646.0,8747.0,571.0,132.0
NJ,2021-01-08,37546.0,8908.0,604.0,143.0
NJ,2021-01-09,37456.0,8914.0,596.0,142.0
NJ,2021-01-10,37834.0,8986.0,667.0,164.0
NJ,2021-01-11,39044.0,9345.0,646.0,159.0
NJ,2021-01-12,42537.0,10129.0,629.0,154.0
NJ,2021-01-13,40048.0,9512.0,657.0,157.0
NJ,2021-01-14,42317.0,10023.0,638.0,152.0
NJ,2021-01-15,42837.0,10123.0,515.0,128.0
NJ,2021-01-16,43310.0,10267.0,564.0,141.0
NJ,2021-01-17,42860.0,10128.0,560.0,141.0
NJ,2021-01-18,42502.0,9969.0,585.0,147.0
NJ,2021-01-19,41014.0,9637.0,604.0,152.0
NJ,2021-01-20,41043.0,9643.0,473.0,126.0
NJ,2021-01-21,38653.0,9114.0,503.0,133.0
NJ,2021-01-22,36585.0,8696.0,599.0,154.0
NJ,2021-01-23,34437.0,8188.0,555.0,142.0
NJ,2021-01-24,35514.0,8458.0,520.0,129.0
NJ,2021-01-25,35684.0,8486.0,512.0,129.0
NJ,2021-01-26,35993.0,8508.0,514.0,127.0
NJ,2021-01-27,36081.0,8525.0,593.0,143.0
NJ,2021-01-28,35459.0,8342.0,556.0,141.0
NJ,2021-01-29,35173.0,8196.0,541.0,141.0
NJ,2021-01-30,36926.0,8528.0,508.0,125.0
NJ,2021-01-31,35100.0,8008.0,521.0,126.0
NJ,2021-02-01,34099.0,7775.0,533.0,126.0
NJ,2021-02-02,33435.0,7612.0,541.0,125.0
NJ,2021-02-03,31902.0,7188.0,479.0,119.0
NJ,2021-02-04,29383.0,6650.0,473.0,118.0
NJ,2021-02-05,27911.0,6378.0,492.0,124.0
NM,2020-02-15,0.0,0.0,0.0,0.0
NM,2020-02-16,0.0,0.0,0.0,0.0
NM,2020-02-17,0.0,0.0,0.0,0.0
NM,2020-02-18,0.0,0.0,0.0,0.0
NM,2020-02-19,0.0,0.0,0.0,0.0
NM,2020-02-20,0.0,0.0,0.0,0.0
NM,2020-02-21,0.0,0.0,0.0,0.0
NM,2020-02-22,0.0,0.0,0.0,0.0
NM,2020-02-23,0.0,0.0,0.0,0.0
NM,2020-02-24,0.0,0.0,0.0,0.0
NM,2020-02-25,0.0,0.0,0.0,0.0
NM,2020-02-26,0.0,0.0,0.0,0.0
NM,2020-02-27,0.0,0.0,0.0,0.0
NM,2020-02-28,0.0,0.0,0.0,0.0
NM,2020-02-29,0.0,0.0,0.0,0.0
NM,2020-03-01,0.0,0.0,0.0,0.0
NM,2020-03-02,0.0,0.0,0.0,0.0
NM,2020-03-03,0.0,0.0,0.0,0.0
NM,2020-03-04,0.0,0.0,0.0,0.0
NM,2020-03-05,0.0,0.0,0.0,0.0
NM,2020-03-06,0.0,0.0,0.0,0.0
NM,2020-03-07,0.0,0.0,0.0,0.0
NM,2020-03-08,0.0,0.0,0.0,0.0
NM,2020-03-09,0.0,0.0,0.0,0.0
NM,2020-03-10,0.0,0.0,0.0,0.0
NM,2020-03-11,0.0,0.0,0.0,0.0
NM,2020-03-12,3.0,12.0,0.0,0.0
NM,2020-03-13,5.0,13.0,0.0,0.0
NM,2020-03-14,10.0,15.0,0.0,0.0
NM,2020-03-15,13.0,16.0,0.0,0.0
NM,2020-03-16,13.0,16.0,0.0,0.0
NM,2020-03-17,21.0,17.0,0.0,0.0
NM,2020-03-18,23.0,21.0,0.0,0.0
NM,2020-03-19,25.0,11.0,0.0,0.0
NM,2020-03-20,30.0,17.0,0.0,0.0
NM,2020-03-21,32.0,21.0,0.0,0.0
NM,2020-03-22,42.0,25.0,0.0,0.0
NM,2020-03-23,44.0,26.0,0.0,0.0
NM,2020-03-24,62.0,43.0,0.0,0.0
NM,2020-03-25,77.0,53.0,0.0,0.0
NM,2020-03-26,85.0,62.0,1.0,2.0
NM,2020-03-27,78.0,56.0,1.0,2.0
NM,2020-03-28,94.0,62.0,1.0,2.0
NM,2020-03-29,153.0,112.0,1.0,2.0
NM,2020-03-30,180.0,135.0,2.0,2.0
NM,2020-03-31,154.0,118.0,2.0,2.0
NM,2020-04-01,215.0,183.0,4.0,2.0
NM,2020-04-02,214.0,189.0,4.0,1.0
NM,2020-04-03,259.0,230.0,5.0,2.0
NM,2020-04-04,351.0,291.0,9.0,2.0
NM,2020-04-05,296.0,285.0,10.0,3.0
NM,2020-04-06,387.0,372.0,10.0,5.0
NM,2020-04-07,449.0,416.0,10.0,5.0
NM,2020-04-08,479.0,416.0,9.0,5.0
NM,2020-04-09,494.0,441.0,8.0,5.0
NM,2020-04-10,493.0,425.0,10.0,5.0
NM,2020-04-11,594.0,563.0,7.0,4.0
NM,2020-04-12,587.0,557.0,8.0,3.0
NM,2020-04-13,621.0,584.0,14.0,8.0
NM,2020-04-14,576.0,548.0,14.0,8.0
NM,2020-04-15,551.0,580.0,18.0,12.0
NM,2020-04-16,663.0,708.0,23.0,14.0
NM,2020-04-17,619.0,685.0,20.0,14.0
NM,2020-04-18,516.0,603.0,27.0,23.0
NM,2020-04-19,707.0,795.0,34.0,31.0
NM,2020-04-20,600.0,692.0,29.0,27.0
NM,2020-04-21,709.0,886.0,32.0,41.0
NM,2020-04-22,626.0,780.0,27.0,37.0
NM,2020-04-23,726.0,894.0,35.0,44.0
NM,2020-04-24,895.0,1263.0,42.0,48.0
NM,2020-04-25,924.0,1367.0,40.0,42.0
NM,2020-04-26,862.0,1410.0,40.0,67.0
NM,2020-04-27,881.0,1519.0,44.0,72.0
NM,2020-04-28,854.0,1417.0,41.0,58.0
NM,2020-04-29,1003.0,1559.0,47.0,64.0
NM,2020-04-30,1003.0,1566.0,41.0,69.0
NM,2020-05-01,1032.0,1397.0,45.0,78.0
NM,2020-05-02,992.0,1299.0,47.0,80.0
NM,2020-05-03,1072.0,1205.0,45.0,49.0
NM,2020-05-04,1124.0,1215.0,51.0,52.0
NM,2020-05-05,1206.0,1350.0,51.0,52.0
NM,2020-05-06,1164.0,1342.0,57.0,57.0
NM,2020-05-07,1078.0,1255.0,57.0,49.0
NM,2020-05-08,1082.0,1239.0,49.0,45.0
NM,2020-05-09,1160.0,1229.0,50.0,48.0
NM,2020-05-10,1027.0,1131.0,53.0,55.0
NM,2020-05-11,994.0,1038.0,50.0,57.0
NM,2020-05-12,1008.0,992.0,58.0,72.0
NM,2020-05-13,1025.0,1036.0,57.0,72.0
NM,2020-05-14,1011.0,983.0,62.0,74.0
NM,2020-05-15,944.0,955.0,70.0,81.0
NM,2020-05-16,915.0,1010.0,72.0,83.0
NM,2020-05-17,1008.0,1161.0,68.0,80.0
NM,2020-05-18,1013.0,1182.0,65.0,75.0
NM,2020-05-19,952.0,1161.0,62.0,64.0
NM,2020-05-20,923.0,1093.0,57.0,58.0
NM,2020-05-21,1005.0,1125.0,52.0,58.0
NM,2020-05-22,886.0,980.0,52.0,48.0
NM,2020-05-23,888.0,969.0,49.0,42.0
NM,2020-05-24,709.0,725.0,49.0,39.0
NM,2020-05-25,898.0,962.0,52.0,45.0
NM,2020-05-26,846.0,872.0,50.0,42.0
NM,2020-05-27,839.0,928.0,49.0,45.0
NM,2020-05-28,737.0,860.0,46.0,42.0
NM,2020-05-29,832.0,939.0,41.0,41.0
NM,2020-05-30,802.0,932.0,42.0,46.0
NM,2020-05-31,925.0,1052.0,43.0,50.0
NM,2020-06-01,707.0,807.0,39.0,44.0
NM,2020-06-02,738.0,860.0,42.0,53.0
NM,2020-06-03,757.0,815.0,42.0,53.0
NM,2020-06-04,729.0,793.0,46.0,57.0
NM,2020-06-05,721.0,811.0,48.0,58.0
NM,2020-06-06,789.0,884.0,43.0,54.0
NM,2020-06-07,791.0,898.0,41.0,52.0
NM,2020-06-08,870.0,978.0,39.0,51.0
NM,2020-06-09,879.0,990.0,37.0,43.0
NM,2020-06-10,811.0,896.0,36.0,42.0
NM,2020-06-11,868.0,979.0,34.0,38.0
NM,2020-06-12,864.0,1003.0,37.0,39.0
NM,2020-06-13,809.0,943.0,33.0,34.0
NM,2020-06-14,769.0,961.0,39.0,41.0
NM,2020-06-15,712.0,901.0,40.0,42.0
NM,2020-06-16,683.0,1236.0,41.0,47.0
NM,2020-06-17,729.0,1368.0,44.0,52.0
NM,2020-06-18,675.0,1269.0,43.0,53.0
NM,2020-06-19,632.0,1292.0,32.0,43.0
NM,2020-06-20,626.0,1322.0,44.0,63.0
NM,2020-06-21,647.0,1307.0,35.0,53.0
NM,2020-06-22,658.0,1382.0,34.0,52.0
NM,2020-06-23,694.0,1295.0,29.0,43.0
NM,2020-06-24,747.0,1298.0,29.0,45.0
NM,2020-06-25,789.0,1393.0,28.0,45.0
NM,2020-06-26,934.0,1479.0,33.0,50.0
NM,2020-06-27,1013.0,1504.0,25.0,37.0
NM,2020-06-28,1118.0,1719.0,25.0,40.0
NM,2020-06-29,1208.0,1758.0,23.0,36.0
NM,2020-06-30,1251.0,1595.0,24.0,37.0
NM,2020-07-01,1273.0,1603.0,21.0,32.0
NM,2020-07-02,1263.0,1568.0,20.0,25.0
NM,2020-07-03,1305.0,1657.0,18.0,24.0
NM,2020-07-04,1337.0,1717.0,22.0,28.0
NM,2020-07-05,1412.0,1757.0,22.0,26.0
NM,2020-07-06,1421.0,1753.0,21.0,25.0
NM,2020-07-07,1498.0,1775.0,22.0,26.0
NM,2020-07-08,1557.0,1843.0,22.0,23.0
NM,2020-07-09,1716.0,1966.0,27.0,25.0
NM,2020-07-10,1706.0,1913.0,30.0,28.0
NM,2020-07-11,1763.0,2113.0,28.0,24.0
NM,2020-07-12,1700.0,2004.0,30.0,27.0
NM,2020-07-13,1761.0,2062.0,32.0,28.0
NM,2020-07-14,1775.0,2108.0,33.0,31.0
NM,2020-07-15,1779.0,2239.0,32.0,29.0
NM,2020-07-16,1820.0,2244.0,30.0,29.0
NM,2020-07-17,1884.0,2387.0,29.0,31.0
NM,2020-07-18,1902.0,2284.0,26.0,29.0
NM,2020-07-19,1943.0,2263.0,26.0,27.0
NM,2020-07-20,1924.0,2237.0,26.0,29.0
NM,2020-07-21,1905.0,2247.0,30.0,33.0
NM,2020-07-22,1984.0,2400.0,37.0,50.0
NM,2020-07-23,1963.0,2556.0,34.0,50.0
NM,2020-07-24,1998.0,2666.0,34.0,46.0
NM,2020-07-25,1991.0,2770.0,36.0,46.0
NM,2020-07-26,2026.0,2871.0,38.0,48.0
NM,2020-07-27,2045.0,3027.0,43.0,54.0
NM,2020-07-28,2089.0,3062.0,41.0,49.0
NM,2020-07-29,2057.0,2948.0,38.0,40.0
NM,2020-07-30,2021.0,2871.0,41.0,43.0
NM,2020-07-31,1938.0,2676.0,39.0,43.0
NM,2020-08-01,1841.0,2485.0,41.0,47.0
NM,2020-08-02,1724.0,2420.0,44.0,47.0
NM,2020-08-03,1690.0,2294.0,40.0,42.0
NM,2020-08-04,1513.0,2129.0,36.0,37.0
NM,2020-08-05,1453.0,1972.0,32.0,31.0
NM,2020-08-06,1400.0,1908.0,35.0,79.0
NM,2020-08-07,1351.0,1883.0,34.0,76.0
NM,2020-08-08,1321.0,1824.0,33.0,75.0
NM,2020-08-09,1282.0,1774.0,30.0,80.0
NM,2020-08-10,1262.0,1795.0,31.0,76.0
NM,2020-08-11,1280.0,1761.0,35.0,91.0
NM,2020-08-12,1267.0,1738.0,35.0,94.0
NM,2020-08-13,1224.0,1669.0,28.0,47.0
NM,2020-08-14,1194.0,1652.0,28.0,51.0
NM,2020-08-15,1185.0,1677.0,28.0,49.0
NM,2020-08-16,1184.0,1686.0,30.0,49.0
NM,2020-08-17,1090.0,1720.0,29.0,49.0
NM,2020-08-18,1047.0,1720.0,28.0,37.0
NM,2020-08-19,929.0,1573.0,30.0,35.0
NM,2020-08-20,923.0,1586.0,34.0,37.0
NM,2020-08-21,955.0,1633.0,37.0,36.0
NM,2020-08-22,926.0,1573.0,36.0,32.0
NM,2020-08-23,789.0,1328.0,32.0,70.0
NM,2020-08-24,977.0,1344.0,31.0,69.0
NM,2020-08-25,964.0,1269.0,29.0,67.0
NM,2020-08-26,949.0,1260.0,27.0,68.0
NM,2020-08-27,979.0,1261.0,26.0,67.0
NM,2020-08-28,965.0,1292.0,30.0,76.0
NM,2020-08-29,942.0,1236.0,28.0,86.0
NM,2020-08-30,1072.0,1395.0,26.0,37.0
NM,2020-08-31,883.0,1208.0,25.0,37.0
NM,2020-09-01,879.0,1249.0,32.0,69.0
NM,2020-09-02,922.0,1275.0,37.0,79.0
NM,2020-09-03,877.0,1310.0,35.0,76.0
NM,2020-09-04,889.0,1247.0,27.0,65.0
NM,2020-09-05,858.0,1210.0,27.0,60.0
NM,2020-09-06,869.0,1351.0,31.0,68.0
NM,2020-09-07,823.0,1280.0,33.0,67.0
NM,2020-09-08,791.0,1195.0,28.0,36.0
NM,2020-09-09,721.0,1128.0,20.0,20.0
NM,2020-09-10,654.0,997.0,23.0,24.0
NM,2020-09-11,615.0,1003.0,25.0,32.0
NM,2020-09-12,657.0,1121.0,24.0,26.0
NM,2020-09-13,609.0,1016.0,21.0,22.0
NM,2020-09-14,648.0,1087.0,20.0,19.0
NM,2020-09-15,682.0,1157.0,16.0,15.0
NM,2020-09-16,722.0,1190.0,23.0,25.0
NM,2020-09-17,754.0,1291.0,19.0,24.0
NM,2020-09-18,751.0,1245.0,20.0,21.0
NM,2020-09-19,769.0,1240.0,23.0,27.0
NM,2020-09-20,815.0,1288.0,26.0,30.0
NM,2020-09-21,784.0,1270.0,26.0,31.0
NM,2020-09-22,817.0,1281.0,28.0,32.0
NM,2020-09-23,847.0,1388.0,24.0,22.0
NM,2020-09-24,915.0,1504.0,25.0,24.0
NM,2020-09-25,993.0,1563.0,23.0,24.0
NM,2020-09-26,1106.0,1658.0,24.0,24.0
NM,2020-09-27,1164.0,1652.0,23.0,26.0
NM,2020-09-28,1248.0,1736.0,21.0,25.0
NM,2020-09-29,1284.0,1764.0,22.0,32.0
NM,2020-09-30,1349.0,1780.0,21.0,33.0
NM,2020-10-01,1442.0,1822.0,20.0,32.0
NM,2020-10-02,1430.0,1628.0,23.0,35.0
NM,2020-10-03,1505.0,1736.0,22.0,32.0
NM,2020-10-04,1599.0,1871.0,20.0,27.0
NM,2020-10-05,1628.0,1859.0,22.0,29.0
NM,2020-10-06,1642.0,1879.0,21.0,25.0
NM,2020-10-07,1782.0,1976.0,19.0,21.0
NM,2020-10-08,1928.0,2151.0,19.0,20.0
NM,2020-10-09,2083.0,2636.0,17.0,20.0
NM,2020-10-10,2225.0,2939.0,15.0,19.0
NM,2020-10-11,2394.0,3156.0,17.0,23.0
NM,2020-10-12,2454.0,3285.0,19.0,33.0
NM,2020-10-13,2672.0,3503.0,21.0,36.0
NM,2020-10-14,2710.0,3582.0,24.0,38.0
NM,2020-10-15,2859.0,3663.0,25.0,40.0
NM,2020-10-16,3136.0,3653.0,23.0,37.0
NM,2020-10-17,3416.0,3941.0,26.0,49.0
NM,2020-10-18,3503.0,4011.0,22.0,42.0
NM,2020-10-19,3705.0,4214.0,23.0,43.0
NM,2020-10-20,3819.0,4510.0,20.0,36.0
NM,2020-10-21,4061.0,4897.0,24.0,47.0
NM,2020-10-22,4295.0,5058.0,29.0,57.0
NM,2020-10-23,4292.0,5396.0,31.0,56.0
NM,2020-10-24,4308.0,5427.0,32.0,51.0
NM,2020-10-25,4601.0,5869.0,36.0,59.0
NM,2020-10-26,4912.0,6447.0,33.0,53.0
NM,2020-10-27,5145.0,6677.0,41.0,66.0
NM,2020-10-28,5133.0,6769.0,38.0,65.0
NM,2020-10-29,4981.0,6719.0,41.0,69.0
NM,2020-10-30,5401.0,7457.0,41.0,71.0
NM,2020-10-31,5629.0,7541.0,47.0,84.0
NM,2020-11-01,5360.0,7120.0,53.0,80.0
NM,2020-11-02,5283.0,7035.0,59.0,80.0
NM,2020-11-03,5431.0,7265.0,60.0,87.0
NM,2020-11-04,5946.0,7677.0,65.0,91.0
NM,2020-11-05,6274.0,8159.0,68.0,94.0
NM,2020-11-06,6035.0,7762.0,88.0,114.0
NM,2020-11-07,6262.0,8181.0,81.0,97.0
NM,2020-11-08,6889.0,8971.0,86.0,113.0
NM,2020-11-09,7336.0,9649.0,92.0,120.0
NM,2020-11-10,7863.0,10337.0,94.0,110.0
NM,2020-11-11,8020.0,11127.0,99.0,116.0
NM,2020-11-12,8481.0,11809.0,99.0,136.0
NM,2020-11-13,9360.0,13013.0,94.0,130.0
NM,2020-11-14,9351.0,13053.0,110.0,151.0
NM,2020-11-15,9272.0,13195.0,104.0,144.0
NM,2020-11-16,9155.0,12890.0,97.0,134.0
NM,2020-11-17,9008.0,12754.0,106.0,175.0
NM,2020-11-18,9830.0,13583.0,120.0,193.0
NM,2020-11-19,11239.0,15223.0,130.0,229.0
NM,2020-11-20,13113.0,17566.0,124.0,223.0
NM,2020-11-21,14851.0,20182.0,127.0,220.0
NM,2020-11-22,16069.0,21909.0,142.0,245.0
NM,2020-11-23,17465.0,24088.0,168.0,275.0
NM,2020-11-24,18441.0,25495.0,164.0,248.0
NM,2020-11-25,18445.0,25883.0,164.0,287.0
NM,2020-11-26,17428.0,24651.0,163.0,251.0
NM,2020-11-27,15523.0,21996.0,169.0,254.0
NM,2020-11-28,14600.0,20415.0,179.0,321.0
NM,2020-11-29,14381.0,19629.0,177.0,299.0
NM,2020-11-30,13397.0,18284.0,157.0,285.0
NM,2020-12-01,12845.0,17156.0,168.0,341.0
NM,2020-12-02,13078.0,16408.0,161.0,300.0
NM,2020-12-03,11242.0,14083.0,178.0,311.0
NM,2020-12-04,12961.0,16975.0,204.0,380.0
NM,2020-12-05,12928.0,17167.0,202.0,331.0
NM,2020-12-06,12723.0,17777.0,211.0,338.0
NM,2020-12-07,12488.0,18301.0,209.0,331.0
NM,2020-12-08,12630.0,18721.0,188.0,268.0
NM,2020-12-09,10319.0,16212.0,167.0,233.0
NM,2020-12-10,13285.0,20288.0,194.0,325.0
NM,2020-12-11,11636.0,17486.0,173.0,295.0
NM,2020-12-12,11458.0,17250.0,183.0,331.0
NM,2020-12-13,11299.0,16358.0,175.0,367.0
NM,2020-12-14,11516.0,15380.0,208.0,505.0
NM,2020-12-15,11133.0,15062.0,222.0,517.0
NM,2020-12-16,12362.0,16677.0,250.0,567.0
NM,2020-12-17,11161.0,15310.0,226.0,526.0
NM,2020-12-18,11021.0,15220.0,257.0,593.0
NM,2020-12-19,10617.0,14800.0,239.0,564.0
NM,2020-12-20,10276.0,14893.0,242.0,563.0
NM,2020-12-21,9926.0,14499.0,214.0,427.0
NM,2020-12-22,9302.0,13316.0,202.0,403.0
NM,2020-12-23,9317.0,13399.0,197.0,404.0
NM,2020-12-24,8709.0,12759.0,194.0,380.0
NM,2020-12-25,9010.0,13168.0,167.0,302.0
NM,2020-12-26,9040.0,12996.0,179.0,312.0
NM,2020-12-27,8227.0,11585.0,161.0,265.0
NM,2020-12-28,7912.0,11356.0,175.0,302.0
NM,2020-12-29,7797.0,11194.0,202.0,388.0
NM,2020-12-30,7734.0,11139.0,200.0,401.0
NM,2020-12-31,7888.0,10835.0,193.0,380.0
NM,2021-01-01,7653.0,11049.0,207.0,451.0
NM,2021-01-02,7471.0,10826.0,195.0,480.0
NM,2021-01-03,8099.0,11918.0,218.0,516.0
NM,2021-01-04,8371.0,12381.0,205.0,491.0
NM,2021-01-05,8600.0,12887.0,192.0,444.0
